,u,v,length,traffic_id,volume,Name,CS_id,geometry,Level,PowerKW_list,Number_Of_Chargers,vol_jan,vol_feb,vol_mar,vol_apr,vol_may,vol_jun,vol_jul,vol_aug,vol_sep,vol_oct,vol_nov,vol_dec,range,actual_range_jan,actual_range_feb,actual_range_mar,actual_range_apr,actual_range_may,actual_range_jun,actual_range_jul,actual_range_aug,actual_range_sep,actual_range_oct,actual_range_nov,actual_range_dec,charge_prob_jan,charge_prob_feb,charge_prob_mar,charge_prob_apr,charge_prob_may,charge_prob_jun,charge_prob_jul,charge_prob_aug,charge_prob_sep,charge_prob_oct,charge_prob_nov,charge_prob_dec,charge_cars_jan,charge_cars_feb,charge_cars_mar,charge_cars_apr,charge_cars_may,charge_cars_jun,charge_cars_jul,charge_cars_aug,charge_cars_sep,charge_cars_oct,charge_cars_nov,charge_cars_dec,new_id
1734,633194,633646,10054.390278145556,17549V578615,800,No CS,0,"LINESTRING (12.740923210808566 64.68906103415571, 12.865747415862504 64.76176406424261)",0,No CS,0,800,939,1061,1154,1523,2230,3471,2475,1535,1281,1029,893,300,240,240,240,270,300,315,330,330,306,276,245,240,0.041893292825606485,0.041893292825606485,0.041893292825606485,0.03723848251165021,0.03351463426048519,0.03191869929570018,0.030467849327713806,0.030467849327713806,0.032857484569103125,0.03642895028313607,0.04087150519571365,0.041893292825606485,16,19,22,21,25,35,52,37,25,23,21,18,633194_633646
1735,633646,1533131,19247.48205612773,17549V578615,800,No CS,0,"LINESTRING (12.865747415862504 64.76176406424261, 13.077152094133766 64.909085366697)",0,No CS,0,800,939,1061,1154,1523,2230,3471,2475,1535,1281,1029,893,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08019784190053221,0.08019784190053221,0.08019784190053221,0.07128697057825086,0.06415827352042577,0.06110311763850073,0.05832570320038706,0.05832570320038706,0.06290026815728017,0.06973725382654974,0.078241796976129,0.08019784190053221,32,37,42,41,48,68,101,72,48,44,40,35,633646_1533131
1736,1533131,584864,14461.54363996206,17549V578615,800,Circle K Namsskogan,95296,"LINESTRING (13.077152094133766 64.909085366697, 13.255500172396536 65.01450535409751)",3,"[50.0, 50.0, 22.0]",3,800,939,1061,1154,1523,2230,3471,2475,1535,1281,1029,893,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06025643183317525,0.06025643183317525,0.06025643183317525,0.05356127274060022,0.0482051454665402,0.0459096623490859,0.04382285951503655,0.04382285951503655,0.04725994653582372,0.052396897246239346,0.05878676276407342,0.06025643183317525,24,28,31,30,36,51,76,54,36,33,30,26,1533131_584864
1737,584864,1121452,18923.09746558277,00509V885112,529,Majavatn,97422,"LINESTRING (13.255500172396536 65.01450535409751, 13.374808558945455 65.1766030318369)",3,"[50.0, 50.0, 22.0]",3,529,646,769,816,1182,1844,3182,2121,1171,912,712,632,300,240,240,240,270,300,315,330,330,306,276,245,240,0.0788462394399282,0.0788462394399282,0.0788462394399282,0.07008554616882508,0.06307699155194257,0.06007332528756435,0.05734271959267506,0.05734271959267506,0.06184018779602213,0.06856194733906801,0.07692316042919826,0.0788462394399282,20,25,30,28,37,55,91,60,36,31,27,24,584864_1121452
1738,1121452,674383,17286.344598128606,19085V885118,1530,Majavatn,97422,"LINESTRING (13.374808558945455 65.1766030318369, 13.37749238120552 65.33163840909017)",3,"[50.0, 50.0, 22.0]",3,1530,1606,1740,1927,2248,3117,4253,3279,2359,2063,1804,1590,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07202643582553586,0.07202643582553586,0.07202643582553586,0.06402349851158742,0.05762114866042869,0.05487728443850351,0.052382862418571534,0.052382862418571534,0.05649132221610655,0.06263168332655292,0.07026969348832768,0.07202643582553586,55,57,62,61,64,85,111,85,66,64,63,57,1121452_674383
1739,674383,1812590,19269.58681122956,19085V885118,1530,No CS,0,"LINESTRING (13.37749238120552 65.33163840909017, 13.408063225766234 65.50399194339582)",0,No CS,0,1530,1606,1740,1927,2248,3117,4253,3279,2359,2063,1804,1590,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08028994504678984,0.08028994504678984,0.08028994504678984,0.07136884004159097,0.06423195603743187,0.061173291464220826,0.058392687306756244,0.058392687306756244,0.06297250591905085,0.06981734351894768,0.07833165370418521,0.08028994504678984,61,64,69,68,72,95,124,95,74,72,70,63,674383_1812590
1740,1812590,376004,10329.121325237757,19085V885118,1530,Coop Marked Trofors,97423,"LINESTRING (13.408063225766234 65.50399194339582, 13.38243599281949 65.59601844295517)",3,"[50.0, 50.0, 22.0]",3,1530,1606,1740,1927,2248,3117,4253,3279,2359,2063,1804,1590,300,240,240,240,270,300,315,330,330,306,276,245,240,0.043038005521823984,0.043038005521823984,0.043038005521823984,0.03825600490828799,0.03443040441745919,0.032790861349961134,0.03130036765223563,0.03130036765223563,0.0337552984484894,0.03742435262767303,0.041988298070072184,0.043038005521823984,32,34,37,36,38,51,66,51,39,38,37,34,1812590_376004
1741,376004,1122526,16428.48492089729,19474V885911,1478,No CS,0,"LINESTRING (13.38243599281949 65.59601844295517, 13.279798813135514 65.73714127461857)",0,No CS,0,1478,1569,1684,1863,2132,2890,4118,3187,2248,2000,1706,1493,300,240,240,240,270,300,315,330,330,306,276,245,240,0.0684520205037387,0.0684520205037387,0.0684520205037387,0.060846240447767735,0.05476161640299096,0.052153920383800914,0.04978328763908269,0.04978328763908269,0.053687859218618586,0.059523496090207566,0.06678245902803777,0.0684520205037387,50,53,57,56,58,75,102,79,60,59,56,51,376004_1122526
1742,1122526,932344,11622.507353438834,19474V885911,1478,"Sjøsiden Senter, Mosjøen",216900,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[22.0, 22.0, 22.0, 22.0, 22.0]",5,1478,1569,1684,1863,2132,2890,4118,3187,2248,2000,1706,1493,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,35,37,40,40,41,53,72,56,42,42,40,36,1122526_932344
1743,1122526,932344,11622.507353438834,19474V885911,1478,Mosjøen Camping,216897,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[22.0, 22.0, 100.0, 22.0, 22.0, 22.0, 50.0, 22.0]",8,1478,1569,1684,1863,2132,2890,4118,3187,2248,2000,1706,1493,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,35,37,40,40,41,53,72,56,42,42,40,36,1122526_932344
1744,1122526,932344,11622.507353438834,19474V885911,1478,Fortum - Mosjøen sentrum ,70718,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[48.0, 48.0]",2,1478,1569,1684,1863,2132,2890,4118,3187,2248,2000,1706,1493,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,35,37,40,40,41,53,72,56,42,42,40,36,1122526_932344
1745,1122526,932344,11622.507353438834,19474V885911,1478,09101242,244066,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,[22.0],1,1478,1569,1684,1863,2132,2890,4118,3187,2248,2000,1706,1493,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,35,37,40,40,41,53,72,56,42,42,40,36,1122526_932344
1746,1122526,932344,11622.507353438834,19474V885911,1478,Mosjøen Supercharger,31427,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,[129.0],1,1478,1569,1684,1863,2132,2890,4118,3187,2248,2000,1706,1493,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,35,37,40,40,41,53,72,56,42,42,40,36,1122526_932344
1747,1122526,932344,11622.507353438834,19474V885911,1478,Grønn Kontakt hurtigladestasjon Circle K Mosjøen,70698,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[50.0, 50.0]",2,1478,1569,1684,1863,2132,2890,4118,3187,2248,2000,1706,1493,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,35,37,40,40,41,53,72,56,42,42,40,36,1122526_932344
1748,1122526,932344,11622.507353438834,19474V885911,1478,Hansens Bilverksted Mosjøen,173664,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,[22.0],1,1478,1569,1684,1863,2132,2890,4118,3187,2248,2000,1706,1493,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,35,37,40,40,41,53,72,56,42,42,40,36,1122526_932344
1749,1122526,932344,11622.507353438834,79453V885912,1745,"Sjøsiden Senter, Mosjøen",216900,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[22.0, 22.0, 22.0, 22.0, 22.0]",5,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1750,1122526,932344,11622.507353438834,79453V885912,1745,Mosjøen Camping,216897,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[22.0, 22.0, 100.0, 22.0, 22.0, 22.0, 50.0, 22.0]",8,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1751,1122526,932344,11622.507353438834,79453V885912,1745,Fortum - Mosjøen sentrum ,70718,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[48.0, 48.0]",2,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1752,1122526,932344,11622.507353438834,79453V885912,1745,09101242,244066,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,[22.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1753,1122526,932344,11622.507353438834,79453V885912,1745,Mosjøen Supercharger,31427,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,[129.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1754,1122526,932344,11622.507353438834,79453V885912,1745,Grønn Kontakt hurtigladestasjon Circle K Mosjøen,70698,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[50.0, 50.0]",2,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1755,1122526,932344,11622.507353438834,79453V885912,1745,Hansens Bilverksted Mosjøen,173664,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,[22.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1756,1122526,932344,11622.507353438834,79453V885912,1745,"Sjøsiden Senter, Mosjøen",216900,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[22.0, 22.0, 22.0, 22.0, 22.0]",5,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1757,1122526,932344,11622.507353438834,79453V885912,1745,Mosjøen Camping,216897,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[22.0, 22.0, 100.0, 22.0, 22.0, 22.0, 50.0, 22.0]",8,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1758,1122526,932344,11622.507353438834,79453V885912,1745,Fortum - Mosjøen sentrum ,70718,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[48.0, 48.0]",2,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1759,1122526,932344,11622.507353438834,79453V885912,1745,09101242,244066,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,[22.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1760,1122526,932344,11622.507353438834,79453V885912,1745,Mosjøen Supercharger,31427,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,[129.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1761,1122526,932344,11622.507353438834,79453V885912,1745,Grønn Kontakt hurtigladestasjon Circle K Mosjøen,70698,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,"[50.0, 50.0]",2,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1762,1122526,932344,11622.507353438834,79453V885912,1745,Hansens Bilverksted Mosjøen,173664,"LINESTRING (13.279798813135514 65.73714127461857, 13.209826048675522 65.83733729349724)",3,[22.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.048427113972661806,0.048427113972661806,0.048427113972661806,0.04304632353125494,0.03874169117812944,0.03689684874107566,0.03521971925284495,0.03521971925284495,0.03798205017463671,0.042110533889271135,0.04724596485137738,0.048427113972661806,42,45,43,43,21,31,66,56,47,53,53,44,1122526_932344
1763,932344,658802,16756.030570130963,79453V885912,1745,"Sjøsiden Senter, Mosjøen",216900,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,"[22.0, 22.0, 22.0, 22.0, 22.0]",5,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1764,932344,658802,16756.030570130963,79453V885912,1745,Mosjøen Camping,216897,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,"[22.0, 22.0, 100.0, 22.0, 22.0, 22.0, 50.0, 22.0]",8,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1765,932344,658802,16756.030570130963,79453V885912,1745,Fortum - Mosjøen sentrum ,70718,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,"[48.0, 48.0]",2,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1766,932344,658802,16756.030570130963,79453V885912,1745,09101242,244066,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,[22.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1767,932344,658802,16756.030570130963,79453V885912,1745,Mosjøen Supercharger,31427,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,[129.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1768,932344,658802,16756.030570130963,79453V885912,1745,Grønn Kontakt hurtigladestasjon Circle K Mosjøen,70698,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,"[50.0, 50.0]",2,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1769,932344,658802,16756.030570130963,79453V885912,1745,Hansens Bilverksted Mosjøen,173664,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,[22.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1770,932344,658802,16756.030570130963,79453V885912,1745,"Sjøsiden Senter, Mosjøen",216900,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,"[22.0, 22.0, 22.0, 22.0, 22.0]",5,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1771,932344,658802,16756.030570130963,79453V885912,1745,Mosjøen Camping,216897,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,"[22.0, 22.0, 100.0, 22.0, 22.0, 22.0, 50.0, 22.0]",8,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1772,932344,658802,16756.030570130963,79453V885912,1745,Fortum - Mosjøen sentrum ,70718,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,"[48.0, 48.0]",2,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1773,932344,658802,16756.030570130963,79453V885912,1745,09101242,244066,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,[22.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1774,932344,658802,16756.030570130963,79453V885912,1745,Mosjøen Supercharger,31427,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,[129.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1775,932344,658802,16756.030570130963,79453V885912,1745,Grønn Kontakt hurtigladestasjon Circle K Mosjøen,70698,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,"[50.0, 50.0]",2,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1776,932344,658802,16756.030570130963,79453V885912,1745,Hansens Bilverksted Mosjøen,173664,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,[22.0],1,1745,1876,1784,2037,1085,1701,3757,3185,2513,2527,2285,1821,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,60,65,62,63,30,45,95,80,68,76,77,63,932344_658802
1777,932344,658802,16756.030570130963,72557V885913,1497,"Sjøsiden Senter, Mosjøen",216900,"LINESTRING (13.209826048675522 65.83733729349724, 13.421358399481024 65.96023180582729)",3,"[22.0, 22.0, 22.0, 22.0, 22.0]",5,1497,1601,1672,1822,2084,2724,3697,2956,2102,1873,1685,1397,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06981679404221235,0.06981679404221235,0.06981679404221235,0.06205937248196653,0.05585343523376988,0.053193747841685596,0.05077585021251807,0.05077585021251807,0.05475826983702929,0.0607102556888803,0.06811394540703644,0.06981679404221235,52,55,58,56,58,72,93,75,57,56,57,48,932344_658802
